booking_id,user_id,car_id,start_date,end_date,total_price,status,pickup_location,return_location,created_at
2266,543,2655,2025-10-30,2025-11-04,951.86,completed,Dallas,Dallas,2025-10-31 11:25:20.280239
2267,1461,3690,2025-10-30,2025-10-31,113.86,completed,Atlanta,Atlanta,2025-10-31 11:24:52.502915
2268,926,2516,2025-10-30,2025-11-04,356.74,completed,Phoenix,Phoenix,2025-10-31 11:24:08.000849
2269,1176,5856,2025-10-30,2025-11-06,1712.23,upcoming,Miami,Miami,2025-10-31 11:23:06.774869
2270,1928,1987,2025-10-30,2025-11-06,1710.13,completed,Miami,Miami,2025-10-31 11:25:39.854430
2271,1856,5444,2025-10-30,2025-11-06,792.66,completed,Los Angeles,Los Angeles,2025-10-31 11:23:04.840452
2272,71,1703,2025-10-30,2025-11-02,588.96,completed,Miami,Miami,2025-10-31 11:24:35.573503
2273,1315,8771,2025-10-30,2025-11-01,393.53,completed,Chicago,Chicago,2025-10-31 11:23:25.466335
2274,911,353,2025-10-30,2025-11-06,592.8,upcoming,Atlanta,Atlanta,2025-10-31 11:22:37.662567
2275,1288,4942,2025-10-30,2025-11-01,361.04,cancelled,Miami,Miami,2025-10-31 11:25:55.958756
2276,1647,9739,2025-10-30,2025-11-05,1142.71,cancelled,Chicago,Chicago,2025-10-31 11:21:04.417241
2277,1502,234,2025-10-30,2025-11-03,901.81,completed,Dallas,Dallas,2025-10-31 11:22:30.246881
2278,1048,4032,2025-10-30,2025-11-05,793.6,completed,New York,New York,2025-10-31 11:22:17.716744
2279,1376,6183,2025-10-30,2025-10-31,212.43,completed,Miami,Miami,2025-10-31 11:24:01.296396
2280,1466,3527,2025-10-30,2025-11-06,1403.53,upcoming,Denver,Denver,2025-10-31 11:22:08.491567
2281,447,3243,2025-10-30,2025-11-05,1392.2,completed,Seattle,Seattle,2025-10-31 11:22:04.764858
2282,605,5060,2025-10-30,2025-11-01,67.27,upcoming,Miami,Miami,2025-10-31 11:21:18.002111
2283,661,2079,2025-10-30,2025-10-31,188.85,completed,Chicago,Chicago,2025-10-31 11:25:14.412057
2284,1335,2953,2025-10-30,2025-11-03,329.43,cancelled,New York,New York,2025-10-31 11:21:23.290944
2285,933,4525,2025-10-30,2025-11-01,265.17,completed,New York,New York,2025-10-31 11:24:36.217015
2286,1848,8690,2025-10-30,2025-11-03,480.24,cancelled,Dallas,Dallas,2025-10-31 11:26:23.491805
2287,1883,9785,2025-10-30,2025-11-06,1508.67,completed,Phoenix,Phoenix,2025-10-31 11:24:57.736913
2288,1268,1217,2025-10-30,2025-11-03,241.67,completed,Phoenix,Phoenix,2025-10-31 11:26:35.157822
2289,1629,2542,2025-10-30,2025-11-03,190.92,upcoming,Atlanta,Atlanta,2025-10-31 11:21:18.482951
2290,547,4609,2025-10-30,2025-11-03,643.84,completed,Los Angeles,Los Angeles,2025-10-31 11:23:33.198761
2291,1410,6103,2025-10-30,2025-11-02,578.61,upcoming,Miami,Miami,2025-10-31 11:25:59.708969
2292,772,8124,2025-10-30,2025-11-06,642.79,cancelled,Atlanta,Atlanta,2025-10-31 11:21:30.698057
2293,1525,8299,2025-10-30,2025-11-02,219.91,cancelled,Boston,Boston,2025-10-31 11:22:26.901710
2294,598,7011,2025-10-30,2025-11-02,237.85,completed,Phoenix,Phoenix,2025-10-31 11:25:29.319861
2295,1809,422,2025-10-30,2025-11-06,926.13,upcoming,Boston,Boston,2025-10-31 11:21:18.748162
2296,1724,9157,2025-10-30,2025-11-06,1361.77,completed,Miami,Miami,2025-10-31 11:24:30.801275
2297,86,4946,2025-10-30,2025-11-06,1034.8,completed,Boston,Boston,2025-10-31 11:23:04.667554
2298,262,4772,2025-10-30,2025-11-02,512.63,completed,Seattle,Seattle,2025-10-31 11:22:04.419064
2299,547,2282,2025-10-30,2025-10-31,61.13,completed,Chicago,Chicago,2025-10-31 11:24:48.601641
2300,1004,2532,2025-10-30,2025-11-05,1134.82,completed,Seattle,Seattle,2025-10-31 11:26:08.659430
2301,1402,8284,2025-10-30,2025-11-03,1037.78,completed,Los Angeles,Los Angeles,2025-10-31 11:25:25.436933
2302,939,6674,2025-10-30,2025-11-06,519.84,completed,New York,New York,2025-10-31 11:23:21.673050
2303,1275,6956,2025-10-30,2025-10-31,144.19,completed,New York,New York,2025-10-31 11:24:23.576169
2304,1428,657,2025-10-30,2025-11-05,1674.12,completed,Miami,Miami,2025-10-31 11:21:39.739853
2305,1416,4724,2025-10-30,2025-10-31,228.27,cancelled,Miami,Miami,2025-10-31 11:24:09.961268
2306,1468,5242,2025-10-30,2025-11-04,485.38,completed,New York,New York,2025-10-31 11:21:30.550793
2307,1707,8394,2025-10-30,2025-11-06,1149.65,cancelled,Phoenix,Phoenix,2025-10-31 11:22:38.032516
2308,1728,3012,2025-10-30,2025-11-06,388.08,completed,Boston,Boston,2025-10-31 11:22:27.293339
2309,1012,8856,2025-10-30,2025-11-01,291.39,completed,Seattle,Seattle,2025-10-31 11:24:22.187213
2310,1244,9150,2025-10-30,2025-11-05,236.71,completed,Miami,Miami,2025-10-31 11:24:41.130405
2311,1730,7659,2025-10-30,2025-11-05,1190.74,completed,New York,New York,2025-10-31 11:22:12.412892
2312,1882,8038,2025-10-30,2025-11-02,530.18,cancelled,Phoenix,Phoenix,2025-10-31 11:24:36.473029
2313,965,8875,2025-10-30,2025-11-03,129.01,completed,Atlanta,Atlanta,2025-10-31 11:26:35.036515
2314,1087,8446,2025-10-30,2025-11-04,744.96,upcoming,Denver,Denver,2025-10-31 11:25:15.444206
2315,882,152,2025-10-30,2025-11-04,905.48,completed,Phoenix,Phoenix,2025-10-31 11:26:47.547285
2316,1200,2669,2025-10-30,2025-11-02,301.34,completed,Seattle,Seattle,2025-10-31 11:22:10.086781
2317,155,9642,2025-10-30,2025-11-04,389.83,completed,New York,New York,2025-10-31 11:24:45.004989
2318,590,1170,2025-10-30,2025-11-05,1082.93,completed,New York,New York,2025-10-31 11:25:10.421311
2319,890,1626,2025-10-30,2025-11-01,185.45,completed,Miami,Miami,2025-10-31 11:23:49.849694
2320,347,4873,2025-10-30,2025-11-02,124.27,completed,Seattle,Seattle,2025-10-31 11:23:20.378427
2321,925,6717,2025-10-30,2025-11-05,1233.12,completed,Denver,Denver,2025-10-31 11:26:18.048689
2322,1734,8083,2025-10-30,2025-11-06,389.9,completed,Los Angeles,Los Angeles,2025-10-31 11:26:44.851838
2323,1539,9633,2025-10-30,2025-11-01,396.0,upcoming,Los Angeles,Los Angeles,2025-10-31 11:26:41.321495
2324,281,9860,2025-10-30,2025-11-02,323.55,completed,Los Angeles,Los Angeles,2025-10-31 11:25:27.196942
2325,47,7251,2025-10-30,2025-11-05,1236.4,completed,New York,New York,2025-10-31 11:25:17.537044
2326,604,2281,2025-10-30,2025-11-05,316.19,completed,Boston,Boston,2025-10-31 11:26:28.921956
2327,1365,5711,2025-10-30,2025-11-05,1421.47,completed,Boston,Boston,2025-10-31 11:26:43.047892
2328,918,3454,2025-10-30,2025-11-01,372.3,completed,Miami,Miami,2025-10-31 11:25:04.343022
2329,414,5393,2025-10-30,2025-11-02,651.44,upcoming,New York,New York,2025-10-31 11:22:02.463540
2330,1896,7649,2025-10-30,2025-11-01,135.86,completed,Seattle,Seattle,2025-10-31 11:21:23.276323
2331,164,8090,2025-10-30,2025-11-01,164.02,upcoming,Chicago,Chicago,2025-10-31 11:25:02.084042
2332,1805,3827,2025-10-30,2025-11-01,183.68,cancelled,Phoenix,Phoenix,2025-10-31 11:26:09.185903
2333,1517,7834,2025-10-30,2025-10-31,216.2,completed,New York,New York,2025-10-31 11:26:12.860296
2334,1588,8073,2025-10-30,2025-11-01,130.75,completed,Miami,Miami,2025-10-31 11:26:09.674269
2335,1768,2695,2025-10-30,2025-11-01,138.39,upcoming,Chicago,Chicago,2025-10-31 11:20:52.883209
2336,666,2202,2025-10-30,2025-11-03,804.22,cancelled,New York,New York,2025-10-31 11:25:06.405037
2337,1763,3359,2025-10-30,2025-11-02,602.28,completed,Phoenix,Phoenix,2025-10-31 11:22:05.135886
2338,700,7493,2025-10-30,2025-11-02,431.48,completed,Phoenix,Phoenix,2025-10-31 11:24:37.401243
2339,1921,7226,2025-10-30,2025-11-05,1392.56,upcoming,Dallas,Dallas,2025-10-31 11:25:20.868473
2340,1163,5283,2025-10-30,2025-11-04,939.96,completed,Seattle,Seattle,2025-10-31 11:22:29.086946
2341,411,8875,2025-10-30,2025-11-05,237.75,upcoming,Atlanta,Atlanta,2025-10-31 11:23:19.205553
2342,985,5620,2025-10-30,2025-10-31,135.55,upcoming,Los Angeles,Los Angeles,2025-10-31 11:26:30.853979
2343,1302,9505,2025-10-30,2025-11-02,501.9,completed,Seattle,Seattle,2025-10-31 11:24:25.561648
2344,1590,3506,2025-10-30,2025-11-04,220.33,upcoming,Atlanta,Atlanta,2025-10-31 11:26:16.141947
2345,1165,1430,2025-10-30,2025-11-06,1229.54,completed,Los Angeles,Los Angeles,2025-10-31 11:26:10.057838
2346,730,5273,2025-10-30,2025-11-02,253.61,completed,Miami,Miami,2025-10-31 11:24:08.020956
2347,787,4537,2025-10-30,2025-11-05,523.16,completed,Chicago,Chicago,2025-10-31 11:22:33.094204
2348,781,8327,2025-10-30,2025-11-06,1475.95,completed,Phoenix,Phoenix,2025-10-31 11:21:32.051736
2349,924,170,2025-10-30,2025-10-31,44.33,cancelled,Seattle,Seattle,2025-10-31 11:25:06.764625
2350,1560,8073,2025-10-30,2025-11-04,309.89,completed,Miami,Miami,2025-10-31 11:25:37.271789
2351,202,4251,2025-10-30,2025-11-05,1048.94,cancelled,Dallas,Dallas,2025-10-31 11:22:55.897925
2352,821,7086,2025-10-30,2025-11-05,1399.21,completed,Miami,Miami,2025-10-31 11:22:52.360425
2353,1106,472,2025-10-30,2025-11-05,1703.63,completed,Atlanta,Atlanta,2025-10-31 11:22:31.138076
2354,376,2593,2025-10-30,2025-11-02,799.45,cancelled,Los Angeles,Los Angeles,2025-10-31 11:25:00.648513
2355,695,1991,2025-10-30,2025-11-06,465.31,completed,Denver,Denver,2025-10-31 11:24:56.833825
2356,812,6206,2025-10-30,2025-11-06,293.2,upcoming,Atlanta,Atlanta,2025-10-31 11:25:25.457921
2357,1947,2267,2025-10-30,2025-11-05,1061.05,completed,Dallas,Dallas,2025-10-31 11:25:43.932962
2358,479,3018,2025-10-30,2025-11-05,1094.99,cancelled,Los Angeles,Los Angeles,2025-10-31 11:23:59.546688
2359,1934,5097,2025-10-30,2025-11-03,398.26,cancelled,New York,New York,2025-10-31 11:22:30.302092
2360,1926,1028,2025-10-30,2025-11-06,386.33,cancelled,Los Angeles,Los Angeles,2025-10-31 11:23:31.386825
2361,928,9763,2025-10-30,2025-11-06,1789.44,upcoming,Seattle,Seattle,2025-10-31 11:21:20.222128
2362,1603,2596,2025-10-30,2025-11-06,1363.77,upcoming,Denver,Denver,2025-10-31 11:25:43.064082
2363,1022,8921,2025-10-30,2025-11-04,554.76,completed,Los Angeles,Los Angeles,2025-10-31 11:20:57.117127
2364,1370,8634,2025-10-30,2025-11-03,635.99,completed,Dallas,Dallas,2025-10-31 11:24:25.990320
2365,1472,9152,2025-10-30,2025-11-03,530.24,upcoming,Miami,Miami,2025-10-31 11:24:48.823115
2366,479,6639,2025-10-30,2025-11-02,522.45,completed,Los Angeles,Los Angeles,2025-10-31 11:23:31.697275
2367,814,4007,2025-10-30,2025-11-05,342.52,completed,Atlanta,Atlanta,2025-10-31 11:23:23.380582
2368,1984,6422,2025-10-30,2025-10-31,95.54,upcoming,Denver,Denver,2025-10-31 11:21:35.992676
2369,499,6815,2025-10-30,2025-11-06,369.03,completed,Los Angeles,Los Angeles,2025-10-31 11:23:27.241361
2370,84,398,2025-10-30,2025-11-03,403.57,completed,Atlanta,Atlanta,2025-10-31 11:22:21.006967
2371,1528,3225,2025-10-30,2025-11-03,735.99,completed,Seattle,Seattle,2025-10-31 11:25:08.168524
2372,1542,8329,2025-10-30,2025-11-06,1577.61,completed,Dallas,Dallas,2025-10-31 11:26:31.477271
2373,646,7887,2025-10-30,2025-11-04,642.38,completed,Atlanta,Atlanta,2025-10-31 11:26:01.515151
2374,125,4994,2025-10-30,2025-11-02,581.23,completed,Atlanta,Atlanta,2025-10-31 11:21:22.540303
2375,668,6864,2025-10-30,2025-11-03,285.04,upcoming,Miami,Miami,2025-10-31 11:21:09.418671
2376,1755,4026,2025-10-30,2025-10-31,198.6,completed,Los Angeles,Los Angeles,2025-10-31 11:25:41.052149
2377,1941,647,2025-10-30,2025-11-03,291.73,upcoming,Boston,Boston,2025-10-31 11:25:23.895894
2378,843,5021,2025-10-30,2025-11-06,874.91,cancelled,New York,New York,2025-10-31 11:23:04.844343
2379,1580,3348,2025-10-30,2025-11-02,343.9,completed,Chicago,Chicago,2025-10-31 11:21:33.272412
2380,640,4518,2025-10-30,2025-11-06,1337.2,completed,Boston,Boston,2025-10-31 11:26:02.416395
2381,930,1168,2025-10-30,2025-11-03,437.84,completed,Los Angeles,Los Angeles,2025-10-31 11:25:10.629448
2382,956,7872,2025-10-30,2025-11-06,1543.12,completed,Chicago,Chicago,2025-10-31 11:25:38.940398
2383,170,6895,2025-10-30,2025-11-02,232.57,upcoming,Denver,Denver,2025-10-31 11:21:42.350404
2384,12,6554,2025-10-30,2025-11-01,417.3,completed,Phoenix,Phoenix,2025-10-31 11:22:47.010756
2385,1692,953,2025-10-30,2025-10-31,142.8,completed,Miami,Miami,2025-10-31 11:21:16.020286
2386,75,8184,2025-10-30,2025-11-05,754.68,completed,Denver,Denver,2025-10-31 11:24:03.950605
2387,1350,6110,2025-10-30,2025-10-31,84.18,completed,Seattle,Seattle,2025-10-31 11:23:56.469589
2388,1132,1357,2025-10-30,2025-11-02,222.69,completed,New York,New York,2025-10-31 11:21:30.779811
2389,1419,6282,2025-10-30,2025-11-06,860.04,completed,Miami,Miami,2025-10-31 11:24:45.190851
2390,549,5460,2025-10-30,2025-11-06,1433.77,completed,Miami,Miami,2025-10-31 11:20:58.911142
2391,1909,4937,2025-10-30,2025-11-05,305.0,completed,Dallas,Dallas,2025-10-31 11:22:16.481331
2392,1445,6560,2025-10-30,2025-11-02,474.7,upcoming,Atlanta,Atlanta,2025-10-31 11:26:30.729868
2393,363,2770,2025-10-30,2025-11-01,151.42,upcoming,Seattle,Seattle,2025-10-31 11:23:20.278060
2394,1033,473,2025-10-30,2025-11-05,1271.76,completed,Boston,Boston,2025-10-31 11:25:41.800890
2395,1383,9971,2025-10-30,2025-11-06,1383.59,completed,Miami,Miami,2025-10-31 11:22:15.708570
2396,771,5850,2025-10-30,2025-11-04,1236.48,completed,Denver,Denver,2025-10-31 11:26:22.544729
2397,1936,7575,2025-10-30,2025-11-06,1530.18,completed,Dallas,Dallas,2025-10-31 11:25:28.311339
2398,1569,8537,2025-10-30,2025-11-06,1559.8,completed,New York,New York,2025-10-31 11:26:30.398448
2399,106,1668,2025-10-30,2025-11-06,1836.94,completed,Denver,Denver,2025-10-31 11:22:35.519631
2400,1015,5416,2025-10-30,2025-11-06,1135.94,completed,Denver,Denver,2025-10-31 11:24:57.303919
2401,46,1657,2025-10-30,2025-11-01,387.22,cancelled,Phoenix,Phoenix,2025-10-31 11:23:57.124950
2402,1951,2748,2025-10-30,2025-11-04,204.8,completed,Denver,Denver,2025-10-31 11:25:18.678592
2403,1264,7564,2025-10-30,2025-10-31,147.28,completed,Seattle,Seattle,2025-10-31 11:22:15.138800
2404,1635,9069,2025-10-30,2025-11-01,389.7,completed,New York,New York,2025-10-31 11:24:52.071993
2405,745,9205,2025-10-30,2025-11-02,454.49,completed,Boston,Boston,2025-10-31 11:25:29.661315
2406,95,167,2025-10-30,2025-10-31,168.92,completed,Chicago,Chicago,2025-10-31 11:22:16.239553
2407,245,8884,2025-10-30,2025-11-02,505.32,completed,Atlanta,Atlanta,2025-10-31 11:25:53.682382
2408,1247,842,2025-10-30,2025-11-03,427.48,upcoming,Phoenix,Phoenix,2025-10-31 11:25:26.262116
2409,1214,6825,2025-10-30,2025-11-06,660.88,completed,Chicago,Chicago,2025-10-31 11:21:17.099947
2410,68,587,2025-10-30,2025-11-04,1341.61,upcoming,Atlanta,Atlanta,2025-10-31 11:24:42.471373
2411,1292,8484,2025-10-30,2025-11-02,419.92,completed,Chicago,Chicago,2025-10-31 11:24:27.227689
2412,72,1624,2025-10-30,2025-11-05,1166.43,completed,Atlanta,Atlanta,2025-10-31 11:20:54.422880
2413,390,9605,2025-10-30,2025-11-05,1541.81,cancelled,Phoenix,Phoenix,2025-10-31 11:25:03.693706
2414,377,423,2025-10-30,2025-11-02,293.7,completed,Denver,Denver,2025-10-31 11:24:01.621233
2415,1811,3277,2025-10-30,2025-10-31,119.04,completed,Dallas,Dallas,2025-10-31 11:22:16.943556
2416,486,9095,2025-10-30,2025-10-31,223.83,upcoming,Denver,Denver,2025-10-31 11:25:24.566890
2417,822,7512,2025-10-30,2025-11-03,644.58,completed,Seattle,Seattle,2025-10-31 11:24:33.888797
2418,1761,771,2025-10-30,2025-11-01,486.11,completed,Seattle,Seattle,2025-10-31 11:22:58.190694
2419,375,7057,2025-10-30,2025-11-02,293.52,upcoming,Seattle,Seattle,2025-10-31 11:22:42.934164
2420,523,3861,2025-10-30,2025-11-06,326.71,completed,Phoenix,Phoenix,2025-10-31 11:23:47.639682
2421,1716,7625,2025-10-30,2025-11-05,760.32,upcoming,Boston,Boston,2025-10-31 11:21:18.863814
2422,767,447,2025-10-30,2025-11-02,167.5,completed,Boston,Boston,2025-10-31 11:25:39.129690
2423,115,7751,2025-10-30,2025-11-02,326.21,completed,Los Angeles,Los Angeles,2025-10-31 11:24:05.856741
2424,676,8780,2025-10-30,2025-11-02,669.58,completed,Boston,Boston,2025-10-31 11:24:10.594603
2425,801,1229,2025-10-30,2025-11-04,156.24,completed,Miami,Miami,2025-10-31 11:22:32.362148
2426,1648,4402,2025-10-30,2025-11-06,1008.99,cancelled,Dallas,Dallas,2025-10-31 11:25:34.468727
2427,361,2304,2025-10-30,2025-11-05,1260.66,completed,Phoenix,Phoenix,2025-10-31 11:25:08.139650
2428,54,6238,2025-10-30,2025-11-04,753.27,completed,Phoenix,Phoenix,2025-10-31 11:23:15.003980
2429,1563,3158,2025-10-30,2025-11-05,1077.86,completed,Chicago,Chicago,2025-10-31 11:24:10.236559
2430,82,3037,2025-10-30,2025-11-02,412.61,completed,Denver,Denver,2025-10-31 11:26:31.064071
2431,368,3909,2025-10-30,2025-11-01,315.12,completed,Atlanta,Atlanta,2025-10-31 11:23:49.302687
2432,350,9499,2025-10-30,2025-11-04,195.43,upcoming,Denver,Denver,2025-10-31 11:22:43.172283
2433,367,857,2025-10-30,2025-11-03,173.16,completed,Dallas,Dallas,2025-10-31 11:26:03.133987
2434,1801,1702,2025-10-30,2025-11-05,1030.04,upcoming,Phoenix,Phoenix,2025-10-31 11:25:34.762415
2435,828,6536,2025-10-30,2025-11-06,1142.59,upcoming,Phoenix,Phoenix,2025-10-31 11:22:22.613570
2436,1623,2312,2025-10-30,2025-11-06,1080.85,completed,Denver,Denver,2025-10-31 11:23:24.390721
2437,877,2551,2025-10-30,2025-11-05,1057.14,completed,Denver,Denver,2025-10-31 11:23:22.781152
2438,1516,9368,2025-10-30,2025-11-01,303.72,completed,Atlanta,Atlanta,2025-10-31 11:22:05.494292
2439,661,7888,2025-10-30,2025-11-03,733.81,completed,Atlanta,Atlanta,2025-10-31 11:22:17.610354
2440,1499,7364,2025-10-30,2025-11-03,129.09,completed,Phoenix,Phoenix,2025-10-31 11:24:57.114859
2441,1344,8152,2025-10-30,2025-11-02,343.12,cancelled,Phoenix,Phoenix,2025-10-31 11:23:45.109749
2442,476,8422,2025-10-30,2025-11-05,492.3,completed,Denver,Denver,2025-10-31 11:25:23.833900
2443,20,1457,2025-10-30,2025-11-04,376.44,completed,Miami,Miami,2025-10-31 11:25:31.301669
2444,554,543,2025-10-30,2025-11-01,159.7,completed,Atlanta,Atlanta,2025-10-31 11:25:26.300178
2445,752,5572,2025-10-30,2025-11-06,667.86,cancelled,Boston,Boston,2025-10-31 11:25:43.055923
2446,582,6705,2025-10-30,2025-11-05,741.1,completed,Seattle,Seattle,2025-10-31 11:23:52.791225
2447,1035,8465,2025-10-30,2025-11-02,560.37,completed,Atlanta,Atlanta,2025-10-31 11:24:10.841731
2448,729,5385,2025-10-30,2025-11-02,671.07,completed,Atlanta,Atlanta,2025-10-31 11:21:41.880153
2449,1966,7368,2025-10-30,2025-11-05,969.06,completed,Boston,Boston,2025-10-31 11:22:52.766707
2450,952,7585,2025-10-30,2025-10-31,112.42,completed,Phoenix,Phoenix,2025-10-31 11:22:54.427856
2451,1229,3296,2025-10-30,2025-11-03,682.25,completed,Dallas,Dallas,2025-10-31 11:22:11.257689
2452,1502,5283,2025-10-30,2025-11-04,1139.15,completed,Seattle,Seattle,2025-10-31 11:22:44.489813
2453,1811,2742,2025-10-30,2025-11-06,1072.71,completed,Boston,Boston,2025-10-31 11:22:37.546536
2454,1751,4968,2025-10-30,2025-11-06,711.71,completed,Miami,Miami,2025-10-31 11:25:33.652603
2455,956,6751,2025-10-30,2025-10-31,270.33,completed,Los Angeles,Los Angeles,2025-10-31 11:23:36.353200
2456,1048,4632,2025-10-30,2025-11-01,359.08,completed,Boston,Boston,2025-10-31 11:26:04.815371
2457,1101,3763,2025-10-30,2025-11-01,169.2,upcoming,Los Angeles,Los Angeles,2025-10-31 11:20:56.000908
2458,1977,546,2025-10-30,2025-11-05,1502.95,completed,Denver,Denver,2025-10-31 11:24:46.206132
2459,233,4494,2025-10-30,2025-11-04,895.15,completed,Chicago,Chicago,2025-10-31 11:21:47.438727
2460,1491,3526,2025-10-30,2025-10-31,38.8,completed,Boston,Boston,2025-10-31 11:20:55.534882
2461,1863,7537,2025-10-30,2025-11-02,452.7,upcoming,Phoenix,Phoenix,2025-10-31 11:21:22.876836
2462,575,9475,2025-10-30,2025-11-05,240.93,completed,Boston,Boston,2025-10-31 11:22:48.472899
2463,521,6276,2025-10-30,2025-11-06,490.21,upcoming,Los Angeles,Los Angeles,2025-10-31 11:23:20.551533
2464,958,2470,2025-10-30,2025-11-05,1239.6,completed,Seattle,Seattle,2025-10-31 11:26:27.171635
2465,306,3323,2025-10-30,2025-11-05,1124.48,cancelled,Atlanta,Atlanta,2025-10-31 11:23:57.763208
2466,892,8315,2025-10-30,2025-11-01,267.6,completed,Atlanta,Atlanta,2025-10-31 11:23:38.626532
2467,1431,6110,2025-10-30,2025-11-05,530.9,completed,Seattle,Seattle,2025-10-31 11:21:50.019338
2468,780,1542,2025-10-30,2025-10-31,61.25,completed,Phoenix,Phoenix,2025-10-31 11:26:46.862349
2469,1569,6867,2025-10-30,2025-11-02,464.07,completed,Boston,Boston,2025-10-31 11:23:23.334878
2470,1631,1450,2025-10-30,2025-11-01,348.27,upcoming,Phoenix,Phoenix,2025-10-31 11:20:58.866957
2471,1294,6426,2025-10-30,2025-11-01,279.38,completed,Seattle,Seattle,2025-10-31 11:23:28.344683
2472,127,5379,2025-10-30,2025-11-06,1420.99,completed,Denver,Denver,2025-10-31 11:22:16.431269
2473,91,8915,2025-10-30,2025-11-04,298.52,completed,Dallas,Dallas,2025-10-31 11:26:34.999249
2474,949,6128,2025-10-30,2025-10-31,150.0,completed,Denver,Denver,2025-10-31 11:21:42.284467
2475,502,5747,2025-10-30,2025-11-03,247.78,completed,Miami,Miami,2025-10-31 11:25:57.007486
2476,1986,6427,2025-10-30,2025-11-06,1117.42,upcoming,Phoenix,Phoenix,2025-10-31 11:25:11.063494
2477,617,4819,2025-10-30,2025-11-02,628.67,completed,Miami,Miami,2025-10-31 11:22:48.067245
2478,1191,3469,2025-10-30,2025-11-03,197.62,cancelled,Seattle,Seattle,2025-10-31 11:24:34.467847
2479,487,6367,2025-10-30,2025-11-01,72.21,completed,Los Angeles,Los Angeles,2025-10-31 11:24:12.756165
2480,3,5337,2025-10-30,2025-11-01,170.64,completed,Dallas,Dallas,2025-10-31 11:23:22.878320
2481,1794,8647,2025-10-30,2025-11-06,1335.27,completed,Chicago,Chicago,2025-10-31 11:21:30.835867
2482,348,6383,2025-10-30,2025-11-05,1022.27,completed,Atlanta,Atlanta,2025-10-31 11:22:03.566815
2483,166,8546,2025-10-30,2025-11-04,1088.26,completed,Los Angeles,Los Angeles,2025-10-31 11:25:08.406110
2484,1671,2448,2025-10-30,2025-11-02,459.44,completed,Boston,Boston,2025-10-31 11:25:57.670193
